score,content
4,만족 합니다. 잘쓰고 있습니다.
4,계속 사용하는 제품이에요
4,"중딩.딸이.자꾸.재구매해달래서 또 구매했어요
좋다네요"
4,답답하지 않고 좋습니다
4,흰색  괜잖아서  블랙 구입했어요.식구들 잘쓰고있어요
4,잘쓰고있어요.좋아서  검정도  구입했슴다
4,"마스크 천이 너무 까칠하고 뻣뻣해요.
조금만 부드러웠으면 좋았을듯.."
4,기존다른대형사이즈보다좀넉넉한편이라서 귀도  덜아프고좋아요
4,가격대비 만족합니다
4,배송도 빠르고 제품도 좋아요
4,배송빠르고 좋아요.
4,여름철에 사용하기 편해요
4,가볍고   착용감  좋아요~~
4,만족합니다 추천합니다
4,블랙 구입하면서  화이트도 같이 구입했어요.귀가편해 좋아요. 목라인에 홈이 있네요.
4,귀가 편해서 좋아요. 기존 사용하던제품 작은 듯 해서  클린앤영  구매 했어요.
4,제가 얼굴이 작은 편이라 대형은 조금 큰 듯 해요. 하지만 가볍고 편합니다.
4,늘 만족하고 씁니다
4,넉넉하게 두고 쓰기 좋네요 마스크도 너무 두껍지 않아서 지금 계절에 딱이에요
4,물건 빨리 왔습니다 약간 종이 재질의 느낌이 나긴 합니다 사용한번 해 볼께요
4,신랑 사줬는데 편하다고 합니다
4,가볍고 보프리가 거의안생겨서 만족요
4,거볍고 보프라기가 거의안생겨서 만족요
4,"속에가 비닐같은느낌 딱딱하고 답답해요
구매평보고 부드러울 줄 알았는데 그런거 찾기가 쉽지 않네요"
4,프리미엄이라 한번 써볼려고 샀는데 좋은데 귀가 좀 아프네요 ㅠㅠ
4,보풀안일어나고 94라서 좋을것같아요 여름에 유행다시온대서 비싸도 좋은거 사려고요
4,잘쓰겠습니다 잘쓰겠습니다
4,잘받았어요 배송빠르고
4,늘 쓰는제품이라 계속 주문하고있어요 귀가 아프지않아서 좋아요
4,"귀가 안아프다고 했는데 그래도 몇시간 지나면 귀 많이 아파요ㅠㅠ
다른것보다 귀가 아파지기 시작하는시간이 좀 길뿐 여전히 귀가 아파요..."
4,얼굴에 볼 살이 좀 있는 편인데 대형이 밀착이 잘 안되서 x자로 줄 꼬아서 쓰고 있어요~ 숨 쉴 공간은 괜찮아서 새부리보단 편하네용
4,kf치고 공간이 넓어서 그런지 숨쉬기 그나마 편해요.근데 이제 여름이라 아무래도 비말보다는 갑갑한감이 있지만 아직까진 쓸만해요.
4,배송잘받았어요 후기가 괜찮은거같아 구매했는데 트러블 없이 올여름 잘썼으면 좋겠네요
4,"저렴하게 잘 산거같아요.
잘쓸게요."
4,아들이계속 쓰던거라 또 주문해요~~~
4,편하고 좋아요  냄새도  안나고 ~~~
4,보풀이 일어나지는 않지만 습이차는 재질이라 아쉽네요~~
4,재구매입니다. 사이즈 얼굴에 잘 맞고 모양도 잘 잡혀서 숨쉬기도 편해요. 아직 사놓은게 남아 있지만 미리 사두려고 재구매했어요.
4,얼굴큰 성인남자도 귀가안아프다고하네요 귀쪽은확실히 밴드가 좀긴거같아요 만족합니다
4,새부리보다 쓰고 말할 때 훨씬 편합니다.
4,가격대비 만족합니다.
4,편하게 쓰기 좋아요
4,여자분이 사용하기에는 조금 크지만 얇고 좋네요
4,딱맞고 편해서 좋아요
4,거곡ㅎ듀가개두더더다
4,늘 만족하는마스크예요~~^^
4,클린앤영 마스크 잘 쓰겠습니다
4,잘 사용하고 있어요 코만 좀 안아팠으면 좋겠어요
4,끈이 조금 길어 살짝 크네요
4,자주이용하는마스크편해요
4,"역시 클린앤영 마스크 입니다.
온가족이 잘 쓰고 있습니다.
감사합니다."
4,좋아요.많이파세욥.
4,마스크 크기도 재질도 다 좋은데 상표를 찍어 놓은 자리가 거칠어서 턱쪽이 쓰립니다. 그래서 안밖을 바꿔서 써야합니다
4,사이즈가 넉넉하고 보풀도 거의 없어서 좋아요
4,마스크 안쪽이 피부에 많이 닿지 않아서   좋아요
4,너무 잘쓰고있어요^^
4,빠른 배송 좋아요.
4,배송도 빠르고 좋아요
4,얇고 좋아요. 약간 얇아서인지 짱짱하진 않네요..고정이 잘 안되는 가벼움.
4,이제 마스크가 필요없는 시기가 빠르게 오기를...
4,가볍고 착용감이 좋아요
4,좋아요 재구매 갑니다~*
4,가볍게 쓰기 좋습니다
4,살짝 크긴한데 편하고 괜찮아요
4,"봄은 분홍색 여름은 초록색인거 같아묘.
개별포장이라 더 좋아요"
4,좀 크긴하지만 적당하고 조아요
4,느낌도 좋고 잘썼어요
4,"클린앤영 KF94마스크 스탠다드형, 새부리형 모두 디자인, 착용감 좋고 덴탈마스크도 덤으로 주니 너무 만족합니다."
4,"클린앤영 KF94마스크 스탠다드형, 새부리형 모두 디자인, 착용감 좋고 덴탈마스크도 덤으로 주니 너무 만족합니다."
4,끈이 부드러워 아프지 않고 좋아오!
4,"막쓰기조아요~
코지지대부분이자꾸찌그러지는디..
그부분만조금보완됐음더조을꺼같네요"
4,"이게 좋아서 이것만 썻는데 제질이 바꼇나요!
오늘 와서 써봣는데 느낌이달라요ㅠㅠㅠ"
4,"막쓰기 좋은 마스크
온가족이 부담없이 매일 씁니다"
4,"가볍고 좋아요. 저에게는 좀 작은거 같기도.,."
4,"마스크 볼부분 안쪽 마감이 안된건지 아파요 ..ㅠ
그거말곤 다 만족합니다!"
4,"제품성능 좋고 우수합니다
맘에들어요"
4,무난한 마스크입니다
4,깔끔하고 예상외로 품질조아요 아무리 코로나 조용한들 불안합니다 특히아이들 학교학원 다니니 요즘 더 감기부쩍마니걸리고 얇아서조코 달라붙지안코흘러내리지안코갠찬아요
4,"가족 모두 좋다네요
감사합니다"
4,배송 빠르고. 제품 사용이 편리합니다
4,갠찮아요  배송도빠르고
4,좋아요 잘 쓸게요!
4,보플이 사용중 일어나서 별하나 마이너스요
4,배송 제품 대부분 만족합니다.
4,"참고로 좀 빠빳한 재질의 마스크입니다
그리고 냄새가 좀 납니다! 뭐,, 그래도그냥 씁니다"
4,계속 이거만 써요 좋아요
4,"괜찮아요
사용감 좋습니다"
4,배송빠르고 사이즈도 적당하네요
4,재구매해서 쓰고있어요~ 다좋은데 아주가끔 까슬거리는부분이 있는 것들이 있더라고요;; 그것땜에 별하나 뺐습니다
4,배송도 빠르고 귀도 편하고 좋아요
4,마스크가 없어서 상풍평보고 좋다고하길래 구매했습니다 좋은제품 감사합니다~^^
4,크기도적당하고 만족합니다
4,좋아요 ********
4,배송이 좀 오래 걸려서 아쉽습니다만 제품은 괜찮은거 같습니다.
4,좋아요 기존 마스크보다 약간 거칠거칠한 느낌이에요
4,조금 까끌거려서 피부가 따가운 점이 아쉽네요 다른건 다 좋습니다
4,얼굴이 큰 펀인데 너무  끼지도 않고 헐렁이지도 않고 끈으로 조이는 불편함도 없고 지ㅡㅎ네요
4,좀더 저렴하면 좋겠네요 쓰기엔 무리 없어요
4,전에 쓰던 재질이 얼굴에 자국도 안 남고 좋아서 재구매했는데 바뀌었더라고요 ㅠㅠ 지금 재질이 더 얇고 시원하긴 한데 얼굴에 자국이 더 잘 남아서 예전 재질이 그리워요&hellip;
4,핏이 편하고 네번째 재구매해서 잘쓰고있어요
4,가성비 좋고 국산이라 좋아요
4,배송엄청빠르고 양도 많고 만족합니딘
4,빠른 배송발송이였지만 택배사 배송은 거의 밤 10시에 도착 해서 좀 그렇지만 물품상태 대체로 만족합니다.
4,빨리 배달됐어요. 집나간 첫째 마스크 떨어졌다고 해서. 이게 마지막 주문이 되는 세상이 되었으면....
4,공간이 넓어 숨실때 편리하네요
4,마스크가 가볍고 얇네요. 아무리 통풍이 좋아도 마스크 끼면 갑갑함은 어쩔수 없는듯
4,잘 사용하고 있습니다
4,200개 구매했는데 덴탈50개는 안 주셨네요. 세어보니 94는 딱 200개 맞구요.ㅠ
4,"코시국에 저렴하게 잘 썼습니다. 다만 저희 어머니께서 피부가 민감하신 편도 아닌데, 끈과 마스크가 이어진 부분이 거칠거칠해서 불편해하십니다. 저도 한 10개 중에 3,4개가 그랬네요 ㅜㅜ"
4,무난합니다. 가격도 괜찮고 착용감도 적당해요.
4,두께가 얇아  사용하기 좋아요. 크기도 적당하고요.  벌써 세번째 주문이네요^^
4,"보플도 없고 착용감 좋아서 계속 사용할거 같아요.
전 코로나 이전부터 미세먼지 심하다 싶으면시선 아랑곳 하지않고 2010년도 경 부터 94사용 했었습니다.
앞으로도 쭉~욱..."
4,가격대비 괜찮아요...
4,가격대비 괜찮아요...
4,재질좋고 아이 얼굴에 딱맞고 사용하기 편합니다
4,너무 좋아요 ㅎㅎㅎ
4,아이가 잘쓰고있습니다 ~
4,잘 사용중 입니다ㅎ
4,마스크가 큰편이라서 남자가 쓰기엔 좋아요.귀가안아픔
4,좋아요 싼데도 좋네요
4,착용감이좋고통풍도잘되서좋아요^^
4,"아들 여드름이 있어
피부에 좋을끼 해서 
프리미엄 으로 구매해 봅니다~"
4,잘 사용하고 있어요. 그런데 불량이 한두개씩 들어있네요. 마스크 앞면부분 박음질이 잘 안됐는지 겉면필터부분?이 벌어져요.ㅠ.ㅠ 조금 아쉽네요.
4,저렴한 비용에 잘 사용하고 있습니다.
4,아들이 무난하게 장사용하고있브니다
4,전반적으로   만족스러운  제품임
4,배송 빠르고 상품 좋아요
4,가볍고 안에 공간도 넓고 숨 쉬기 좋아요
4,"마스크 끈이 양쪽이 짝짝이 인게 있네요
그래서 균형이 안맞아요. 다른건 괜찮겠죠??
공간이 넓어서 숨쉬기는 편해요~"
4,조금 꽉 끼지만 냄새안나고 좋아요~
4,"두번째 구매입니다..
개별포장이라 편하고 좋아요."
4,대형치곤 좀 작아요
4,처음에 받아서 쓸땐 안쪽 질이 그렇게 좋은건 아니구나 생각들었지만 쓰다보니 괜찮은 것 같아요. 불편한 점 없이 잘쓰고 있어요
4,저는 좀 큰데 그냥 가성비로 쓰긴 괜찮아요
4,가볍고 얇아서  숨쉬기 편해요
4,덜 답답한거같아 좋네요
4,"일단 편합니다
귀도안아프고(오래써도..

게다가  보통kf94보다
덜 답답합니다"
4,"너무잘쓰고있습니다
재구매할것같아요"
4,무난하고 불편하지 않아요 귀가 땡기지도 않고 가격도 착합니다
4,"여름에는 못쓸거 같아요 넘 답답
처음에 쓸때 좀 이상한 냄새가 나요
뜯었으니 어쩔 수 없이 써야죠..."
4,조아요조ㅓㅇ요조아요좌요조아요
4,배송도 빠르고 느낌이 좋아요
4,빠른 배송 감사합니다.
4,"마스크는 여기만 구매해요
편안하고  귀도  아프지 않아요~"
4,"새부리형보다 이 디자인을 더 선호해서 가격 저렴하면서 KF94(대형)인 것으로 검색해서 구매했어요. 크게 불편한 점도 없고, 다른 제품보다 이 부분이 뛰어나다 하는 점도 없이 가성비 좋은 마스크입니다."
4,귀가 안아프고 사용하기 편합니다
4,마스크가 편안하고 좋아요.
4,잘 맞아서 많이 주문했습니다
4,제 얼굴에는 잘 맞는 마스크 입니다
4,배송 빠르고 좋아요
4,처음 사용시 귀가 아픈데 귀걸이를 한번 잡아당기고 사용하면 괜찮아요
4,마스크편하고좋아요ㅋㅋ
4,마스크가.매우 편안하고 가볍습니다.
4,잘받았습니다 차단이 잘되는것 같네요
4,4번째 구매인데 재구매 예정입니다
4,가성비 좋고 줄도 한번도 끊어진 적 없어요!
4,잘 사용하고 있습니다
4,탄탄하고 매우 좋습니다
4,얼굴에 조금 크긴한데 일반 kf94마스크보다 재질이 가벼워서 여름에 쓰기 덜 답답할꺼같아요.
4,남편이 얼굴에 잘맞고 숨쉬기 제일 편하다고하여 재구매하려고합니다
4,장수도 많고 여름에도 착용하기 좋을듯 합니다.
4,배송이 빨라서 너무너무 좋아요
4,"얇아서 여름에 하기 좋아요
근데 하루착용하면 다른제품에 비해 침냄새가 많이나요"
4,디자인이 이쁘고 착용감이 좋아요
4,"계속 구매하고 있는 제품이예요.
귀도 안아프고 좋아요!"
4,막 어마어마하게 좋은지는 모르겠지만 그래두 좋아요
4,빠른 배송이 넘넘 좋아요 ㅎㅎ
4,"일년 넘게 여기 제품 쓰고 있습니다.
같은 제품을 여러번 시킨터라 당연 질이 똑같을 줄 알고 시켰는데 이번엔 여름용으로 종전꺼보다 
얇은데 전 계속 사용하던게 더 좋네요
얇다보니 코등 부분이 울고 각이 무너지는 현상이 있고 이상하게 싸이즈는 같은거 같은데 착용하면 저번꺼보다 작은느낌이 드네요"
4,다른마스크는 귀부분이 너무아픈데 편하게 잘쓸고 있습니다
4,부모님댁으로 간거라 갯수확인은 못 했어요
4,"좋은 품질, 빠른 배송 항상 잘 사용하고 있습니다"
4,가볍고 보플이어버어서 좋네요
4,매번 이 마스크를 사용합니다.
4,두꺼워서 ㅜ여름에 더울거 같아요
4,숨쉬가 편한 마스크
4,사이즈도 좋고 착용감도 괜찮아요~
4,숨쉬기편해요 다시구매합니다
4,2번째 구매! 가격대나 마스크 품질 만족합니다.
4,착용감이 좋아 잘 사용하고 있어요
4,"크기도 크고 배송 빠르고 좋습니다
냄새는 살짝 나요"
4,전에 쓰던 것보다 통기성이 좋아서 숨쉬기 편한 것 같아요
4,좋아요 만족합니다~~~~~~♡
4,숨편하고 냄새안나서조아요
4,잘받았습니다.잘쓰겠습니다
4,배송 빠르고 마스크 좋습니다
4,편합니다. 감사합니다 수고하세요
4,다 괜찬은데요. 가~~~끔 쓰고 있다보면 마스크쓴쪽 얼굴이 간지러울때가 있어요. 얇은 실같은게 있어서 간지러운거 같아요. 그래도 가격에 비하면 괜찮아요.
4,"나름  괜찬아요
끈이  길어서  좋아요"
4,평범하게 잘 쓰고있습니다.
4,튼튼하고 잘 사용했습니다!
4,자극 덜하고 좋은거 같아요!!
4,사이즈도 잘맞고 답답하지않아 만족합니다
4,우리집 남자들에게 적당한 것 같아요
4,제품만족합니다 부더럽고 좋아요
4,"숨쉬기 좋아요, 부드러워요"
4,"가격 품질 모두 만족합니다.
개별포장이라 편해요"
4,마스크 편하게 잘 쓰고 있습니다!
4,편하고 가벼워요^^
4,"아주 좋아요, 다음에 또 구매할것같아요"
4,오래 끼면 귀가 조금 아프지만 저렴하고 좋아요
4,기대했던 제품이네요. 가볍고 두껍지 않아서 여름용으로  딱입니다.
4,후기가 좋아서 사용해보려고 구매했어용~
4,숨쉬는것도 편하고 잘 사용하고 있습니다
4,귀가 하나도 안 아프고 저렴해서 꼭 이거 사용하고 있습니다.
4,두번째 구매에요~~
4,사용해보니 괜찮아서 다시 구매해서 사용중입니다.
4,만족합니다~~~만족합니다
4,잘 사용 ㅍ하고 있습니다  사용후 재주문할게요
4,생각보다 많이 두껍지 않아서 숨쉬기 편안해요
4,두번째 구매입니다 귀가 안 아파서 좋았어요
4,좋아요 무엇보다 배송이 너무 빨라서 좋았고요 착용감도 뭐 나쁘지 않게 너무 만족하였어요 앞으로도 다시 구매한다면 재구매할거 같네요 여기 진짜 좋은거 같아요 사장님 감사합니당 좋은 제품 주셔서ㅜ누 힘내세여 !!
4,화장품이 다른 마스크보다 잘 묻는것 같아 조금 아쉬워요
4,잘 사용하고 있습니다.
4,리뷰를이제 쓰네요.. 답답하지 않고. 방역에 딱 맞는 제품인거 같네요..귀도 안 아프고.
4,전부 다 그런건 아니지만 일부 마스크 내면에 보풀이 있어서 간지러워요
4,코에 잘붙고 숨쉬기편해요
4,"견고하고, 무난하고 좋습니다."
4,더워지기 시작해서 오랜만에 구매했습니다! 부직포가 빳빳한 편이라 피부에 닿았을때 별로긴하지만 숨쉬기 편한 마스크같아요!
4,재구매로 잘쓰고있어요
4,좀 보풀이 일긴허는데 나쁘진않음
4,"아들이 새부리형을 싫어해서 구입했어요
얇아서 덥지 않겠네요."
4,배송이 빨라서 좋아요.
4,숨쉬기 편하고 쓰기 좋아요
4,"잘 쓰고 있는데 코등이 부분 와이어가 불량인게 꽤 있네요.
엄청 불편하거나 그렇진 않은데 신경쓰이는 정도? 참고하세요"
4,두번째 구매입니다. 가성비 좋아요
4,가격도 적당하고 두번째 구매
4,좋아요좋아요좋아요좋아요
4,좋아요 근데 중형인데 사이즈가 조금 큰 거 같아요
4,"리뉴얼된 제품으로 신속한 교환 감사합니다~
.
보풀 때문에 지난번에는 프리미엄 구매했었는데 스탠다드도 보풀이 생기지 않네요~

여름용으로는 조금 두꺼운듯 하지만 제품 퀄리티가 계속 업그레이드 되어 사용하기 좋아요~"
4,까끌거리는 것이 없이 좋습니다.
4,빠른배송감사합니다.
4,편안하게 잘 하고 다닙니다
4,아들이 크기가 얼굴에 잘 맞아 직장에서 하루종일 쓰고 일해도 좋을것 같데요 ~
4,냄새도 안나고 좋네요
4,냄새도 안나고 좋네요
4,다른마스크보다 커서 좋아요
4,계속 재구매해서 쓰고있 습니다 얇고  편해요
4,편해요~ 그런데 가끔 안쪽에  보풀이 나는게 좀 있어요
4,귀있은 부분이 우선 안아프로 편해요~
4,"계속 재구매해서 쓰고 있는 제품입니다
마스크 벗는날까지 계속 사용할거같네요"
4,마스크가 큰ㄷ것같아요
4,잘받았습니다.감사합니다
4,깔끔하고 좋음 보풀은 적긴 하나 어쩔수없는듯
4,안감이 좋고 숨쉬기가 펀해서 재구매할거에요
4,재구매 제품으로 잘 쓰고 있어요~
4,마스크가 방역이 잘 되게 얼굴을 감싸는 모양이에요.
4,포장이 조금 과한편이네요. 착용감은 한달후기에...
4,"늘 사용하던 제품입니다.
귀도 아프지 않고 좋아요"
4,"늘 쓰던 제품으로 재구매합니다.
귀 안아프고 좋아요"
4,"새부리형으로 숨쉬기 편해요!
피부에 자극도 적고 좋아요"
4,"피부에 닿는 부분이 자극이 적은 제품이어서 만족합니다!
배송도 빠르고 좋아요~"
4,빠른배송으로 잘 받았습니다
4,빠른배송으로 잘 받았습니다
4,배송 빠르고 좋습니다
4,가격대비 만족합니다.
4,여기저기 써칭하기 귀찮아서 그냥 구입했어요. 두번째 구입이긴 한데 특별히 좋은것은 모르겠고 비슷비슷 한것 같아요. 국산제품에 4중필터라서 믿고 구입합니다.
4,가격 대비 무난합니다 ㅎㅎ
4,가격 저렴하고 숨쉬기 좋아요
4,가볍고 너무너무 좋네요 또 사고싶네여
4,"가볍습니다. 소재가 엄청 부드럽진 않아요. 
냄새가 안나서 좋네요."
4,만족합니다.번창하세요
4,저렴하고 무난해서 좋아요~
4,가성비 좋네요~~~~
4,잘 쓰고있습니다~^^
4,가볍고 넉넉하니 조으네요
4,배송이빠르고. 가격이쌈
4,얼굴 가려운 부분없이 잘 쓰고 있어요
4,숨쉬기 편하고 좋아여
4,마스크가 일반 여성분들껜 좀 클수맀을거같아요
4,사이즈가 크고 귀가 편해서 사용하기 좋아요~마스크가 두꺼워서 잘 망가지지 않아서 더 좋은것 같아요~
4,"매번 주문하는데 옆마감이 부드럽지 못하네요. 자꾸 피부에 닿아 신경쓰이네요.
 잘 쓸께요"
4,가격이 착해서  만족해요
4,가볍고 착용감도 좋고 만족합니다.
4,빠른 배송 감사합니다. 잘 쓸게요.
4,마스크가 코로나에서 나 자신을 보호하는 가장 맏음직한 동반자입니다.
4,"벌써 몇번째 구매입니다
크기도크고 만족합니다"
4,좋아요.........
4,보풀도 안일어나고 좋네요 ㅎ
4,프레쉬하네요 ㅎㅎ 굿굿
4,깨끗하고 사용하기에 편합니다.
4,개봉전입니다. 배송이 빨라요.
4,상품 잘받았습니디. 잘쓸께요~^^
4,숨쉬기가 편해요 두번째 구매예요^^
4,두번째 주문입니다 좋아요
4,"만족하며 쓰고 있는데, 새부리형은 아닙니다"
4,코로나제발좀없어져라
4,여기서 처음 사봤는데 만족합니다~  잘쓸께요!
4,기본에 충실한 마스크입니다. 전에 쓰던 천사마스크에 비해 크기가 작아서 숨 쉬는 공간이 부족한 느낌입니다.
4,"재구매인데 역시 더워지니 답답하긴하네요
배송 빨라요 끈이 좀 쫀쫀해요"
4,세번째 구매입니다.
4,다른거 사용하다가 쓰고 있는데 만족이예요!
4,"꾸준히 잘사용하고있어요
부드럽습니다"
4,더워져서 흰색구입..후기가 많아서 구매했어요.
4,가성비 좋아서 구매했는데 조금 얇은 느낌이예요. 그래도 맘에 듭니다. ^^
4,잘받았습니다~총알배송이네요~
4,"착용감도 괜잖고 깔끔해요
가성비 좋구요"
4,"요즘 대용량 별로 안사는데...이걸 언제 다 쓰나 싶어 별 하나 뺐네요
상품은 아주 좋구 착용감도 꽉 끼지 않아서 그런가 편하네요
개별포장이 역시 좋긴한거 같고 이전에도 유명브랜드거 썼는데
피부에 좋지 않다고 느꼈었는데 요즘 트러블 주는거 보니
정말 클린한 마스크인가봐요 ㅎㅎ"
4,가격 저렴하고 수량도 많네요
4,줄도 편하고 품질도 괜찮아 계속 잘 이용하고 있씁니다
4,좋아요 큼지막해서 큰얼굴에 잘맞아요
4,항상 잘 사용하고 있어요
4,"숨쉬기 편해요
끈조절이 있으면 좋겠어요"
4,얼굴작은 사람한테 사이즈 조아요 참고로 여성
4,가성비는 좋은데 이제 더이상 쓸모가 없다는게 젤 큰일이넹요
4,넘 많이 샀어요.이젠 마스크 안쓴대요 ㅜㅜ
4,"재구매 했어요~~^^
사무실 직원들 사용하기 좋아요~~"
4,배송도 빠르고 마스크두께와 크기도 적당해서좋아요
4,하루종일 하고있음 귀가 조금 아픈거 빼고는 할만해요. 마스크쓰면 단점도 있지만 장점도 있어 앞으로도 계속 쓸듯요
4,"아직쓰기전이라서..
조으묜 재구매할께요~~~~"
4,"많이 답답하지 않고, 그냥 일상용으로 쓰기 편해요"
4,크기도 좋고 먼지를 잘막아줘요
4,"일단 답답하지않고
숨쉬기편해요.
다 쓰면 재구매할겁니다."
4,"얼굴에 뜨지 않아서 좋고 가벼워서 좋은데
또 좀 얇은게 아닌가 싶기도 하네요..."
4,잘쓰고 있어요 가격이 비싸기는 하지만요
4,잘 쓰고 있어요~~
4,얼굴에 착달라붙어 먼지나 냄새가 잘안들어오는것같아요 흰색이라 이물질이 묻어도바로확인이 되니까 늘새것으로 바로바로 교쳬하니까위생에 좋은거같네요.
4,"가격도 저렴하고 숨쉬기도 편합니다.
배송도 빠르고요, 감사합니다."
4,만족합니다        ㆍ
4,가볍고 숨쉬기 편해서 좋아요
4,부담없이 쓰기 좋았어요.길거리 지나다닐때 94필요없을때 썼네요
4,숨쉬기도 편하고  사이즈도 알맞아 잘 사용하고 있습니다
4,두번째 구매에요. 무난하고 사용하기 좋아요
4,깨끗하고 사이즈도 좋은것 같아서 잘 쓰고 있어요 이전 것보다 덜 답답한 것 같아서 좋아요
4,귀가 안아파서 좋아요.
4,가격대비 좋아요 다만 오래쓰면 좀 피부랑 마찰이 있긴 한거같아요
4,배송 빠르고 편하고 좋아요
4,"빠른배송 감사합니다 
좀 두꺼워서 보관했다가 겨울에 써야겠어요^^;;"
4,"산뜻하며 냄새가 없고 가벼워요
만족합니다  다음에도 재구매 할거 같아요"
4,다쓰고.또다시구매했습니다~마스크품질도좋고젤편한것같아요.재구매의사있습니다.
4,좋아요.재구매 했어요.
4,바스락거리는 재질이네여
4,"착용하기 간편하고,
착용한 상태에서
말하기가 자유로워요.."
4,원래쓰던 대형보다 조금작아서 아쉽네요
4,배송이 엄청 빨라서 좋았습니다
4,"편하고 좋아요
이거만 써요"
4,사용하기 편리합니다
4,사이즈도 적절하고 좋은걱 같네요
4,좋아요~~~~~~~
4,잘 사용하고 있습니다
4,숨쉬기가 편하고 사이즈도 좋아요
4,어머니 사드릴려고 구매했는데 만족하세요 !
4,배송빨라요 마스크회사마다 조금씩 달라 대형이여도 귀부분이 아플까 걱정이였는데 편하고 코부분도 다른거보다 좀더 편합니다
4,"확실히 편하고 좋네요
근데 가격이 좀만 더 착했으면~"
4,깔끔하고 많이 답답하진 않아요 든든해요
4,귀 끈이 안아파요 사이즈 넉넉한편이에요
4,아주 만족해요 너무좋아요
4,작년 9월 부터 꾸준히 쓰고있는 제품이에요. 숨쉬기 편하고 좋아요. 저는 얼굴이 넓대대한 편이라서 새부리가 답답해서 이런 형태의 마스크를 주로 쓰는데 크기가 넉넉해서 편하더라구요. 근데 끈이 항상 길어서 끈 끝을 조금 묶어서 사용하고 있어요!
4,"후기가 좋아서 구매했습니다.
배송, 포장은 만족합니다.
사용해보고 후기 수정하겠습니다."
4,맘에 들어요! 아이 얼굴이 좀컷는지 약간 작은데 둘째 셋째는 잘 맞아요!!
4,편하다고 했는데 기존 사용하던 마스크보다 줄이 너무 팽팽해서 귀뒤가 좀 아팠습니다..그거말고는 좋았어요!!
4,통풍잘되어서 숨이차지않아요.배송도만점.
4,귀가 안아프고 좋아요~!
4,당장 쓰고 나갈 마스크가 없어서 급하게 주문 했는데 빨리 와서 좋았음. 하지만 냄새가 좀 남. 쓰기 전에 미리 뜯어서 밖에 뒀다 쓰고 있음.
4,빠른 배송 감사합니다
4,숨쉬기 편하고 오래써도 귀가 안아파요!!!
4,"대형구입, 줄이 길어서 귀가 안아프고 만족합니다..."
4,ㅎㅎ숨쉬기편안하고 딱 좋습니다~~
4,"후기가 좋아서 구매했는데 냄새도 안나고
넘 답답하지 않고 좋네요^^"
4,배송빠르고 내구성좋고 좋아요
4,생각보다 두꺼운데 너무 두껍지 않아 좋아요
4,날카로운 부분이 있어요
4,"날이 더워지면서 마스크 답답했는데
이건 그나마 편해서 좋아요~"
4,딸이 이 마스크만 고집합니다
4,재질도 좋고 숨쉬기 편합니다
4,성인 여성한테 많이 크지 않아서 좋아요. 성인 남성이 쓰기에는 딱 맞거나 작을수도 있겠네요. 저렴하게 구매했어요
4,계속 구매해서 사용하고 있는데 만족합니다.
4,사무실에서 사용하려고 구매했습니다.
4,"좋아요
아들이 숨쉬기도 편안하고 좋다고 하네요"
4,얇고 가벼운 느낌이에요! 편하긴한데 자꾸 내려가긴 해요ㅠㅠㅠ
4,"4박스 구입해서 25개씩 소분하는데,
그중 한박스에 50개가 아니 46개가 들어 있드라구요;;
보통은 믿고 썼던지라 일일이 갯수 확인한건 첨이네요..
문의하니 10개 더 보내 주신다고 해요.
황당하긴 했지만 대응이 빨라서 흡족하네요;;
보플같은게 일어나지 않아서 가렵지도 않고
평이 좋아 믿고 구매했어요~~"
4,좋아요 좋아요. 좋아요ㄴㄷㆍㄷㆍㄷᆢㅈ
4,간편해서 좋았습니다
4,시부모님이 이게 젤 좋대요
4,저렴해서 좋아여 잘쓰고 있음
4,새부리형 좋아하는데 편하게 잘 쓰고 있어요
4,좋아요귀도 안아프고 배송도 빠릅니다
4,편하고 좋아요~!!
4,불편한점  없이  너무~  잘 쓰고   있습니다
4,상품 좋네요 잘쓸게요
4,저에겐 약간 크지만 부드럽고 좋아요
4,숨 쉬기 편하고 배송도 엄청 빠르고 좋네요
4,n번째 구매중이에요 마스크!!!
4,배송도 빠르고 저렴하게 잘 샀어요
4,깔끔. 나쁜 냄새 없고 안쪽도 부드러운 처리가 좋아요.
4,넘나 조씀니다 오옼ㅋ
4,귀도 안아프고 무난해서 쓰기좋아요.
4,"빠른 배송 감사합니다.
귀도 편하고 공간도 넉넉하고 좋습니다.
감사합니다!!"
4,재구매했어요. 다른곳보다 저는 잘 맞아요
4,재구매했어요. 저는 여기마스크가 잘 맞아요
4,냄새가 많이 안나서 좋아용 굿굿
4,전 괜찮으데 남편은 피부자극이 좀 있다네요. 보풀 생기지않게 코팅 되어있는 것이 뻣뻣하게 느껴지나봐요
4,빠른  배송  감사합니다
4,대형사이즈 맞고요(왜냐하면 대형이어도 너무 크고나 턱이 살짝 걸리는 작은 대형도 많음) 귀 안아 프고 다 좋았으나 살짝 안쪽이 일어나는 것 같아 별 1개 뺐음
4,마스크가  딱 달라븥는게 조아요
4,무난하게 사용할수 있어요
4,잘 사용중입니다..
4,몇개 불량품이 있긴 하지만 대체적으로 괜찮았어요
4,숨쉬기 편하고 모양도 흩트러지지 않아 좋아요
