gender,birth,marriage_type,religion,income,code_job,code_region
2.0,1936.0,2.0,1.0,,,3.0
2.0,1939.0,2.0,2.0,,611.0,3.0
2.0,1931.0,2.0,2.0,,,3.0
1.0,1953.0,1.0,1.0,,611.0,3.0
2.0,1958.0,1.0,1.0,,611.0,3.0
2.0,1927.0,2.0,1.0,,,3.0
2.0,1955.0,2.0,1.0,,611.0,3.0
1.0,1954.0,1.0,1.0,300.0,772.0,3.0
2.0,1955.0,1.0,1.0,,,3.0
2.0,1937.0,2.0,1.0,,,3.0
2.0,1982.0,1.0,2.0,,,3.0
1.0,1979.0,1.0,2.0,358.0,842.0,3.0
1.0,2009.0,0.0,2.0,,,3.0
1.0,2011.0,0.0,2.0,,,3.0
2.0,2013.0,0.0,2.0,,,3.0
2.0,2018.0,0.0,2.0,,,3.0
1.0,1988.0,5.0,2.0,320.0,799.0,3.0
2.0,1940.0,2.0,1.0,,611.0,3.0
1.0,1973.0,5.0,1.0,,,3.0
2.0,1940.0,2.0,1.0,,,3.0
1.0,1935.0,1.0,1.0,,,3.0
2.0,1934.0,1.0,1.0,,,3.0
2.0,1936.0,2.0,1.0,,611.0,3.0
2.0,1935.0,2.0,2.0,,,3.0
2.0,1946.0,1.0,1.0,,,3.0
1.0,1937.0,1.0,1.0,,,3.0
2.0,1943.0,1.0,1.0,,,3.0
2.0,1941.0,2.0,1.0,,,3.0
2.0,1953.0,2.0,1.0,140.0,922.0,3.0
2.0,1940.0,2.0,1.0,,,3.0
2.0,1932.0,2.0,1.0,,,3.0
2.0,1936.0,2.0,1.0,,,3.0
1.0,1965.0,3.0,2.0,,772.0,3.0
2.0,1939.0,2.0,1.0,,,3.0
2.0,1937.0,2.0,1.0,,,3.0
2.0,1932.0,2.0,2.0,,,3.0
1.0,1955.0,1.0,1.0,,611.0,3.0
2.0,1959.0,1.0,2.0,,611.0,3.0
2.0,1984.0,5.0,2.0,397.0,399.0,3.0
1.0,1967.0,1.0,2.0,,611.0,3.0
2.0,1977.0,1.0,2.0,,611.0,3.0
1.0,2000.0,5.0,2.0,,,3.0
2.0,2002.0,0.0,2.0,,,3.0
1.0,2006.0,0.0,2.0,,,3.0
1.0,1954.0,1.0,1.0,,613.0,3.0
2.0,1957.0,1.0,1.0,,613.0,3.0
1.0,1937.0,1.0,1.0,,611.0,3.0
2.0,1942.0,1.0,1.0,,611.0,3.0
1.0,1935.0,2.0,2.0,,611.0,3.0
1.0,1934.0,1.0,1.0,,611.0,3.0
2.0,1943.0,1.0,1.0,,611.0,3.0
1.0,1962.0,3.0,1.0,,611.0,3.0
2.0,1970.0,3.0,1.0,,611.0,3.0
2.0,1997.0,5.0,1.0,,,3.0
1.0,1933.0,1.0,2.0,,,3.0
2.0,1941.0,1.0,2.0,,,3.0
2.0,1945.0,2.0,1.0,,,3.0
2.0,1939.0,2.0,1.0,,,3.0
2.0,1928.0,2.0,2.0,,,3.0
1.0,1936.0,1.0,2.0,27.0,941.0,3.0
2.0,1954.0,1.0,2.0,180.0,930.0,3.0
1.0,1941.0,1.0,1.0,,,3.0
2.0,1940.0,1.0,1.0,,,3.0
1.0,1925.0,1.0,1.0,,,3.0
2.0,1930.0,1.0,1.0,,,3.0
1.0,1936.0,1.0,2.0,27.0,941.0,3.0
2.0,1941.0,1.0,2.0,,,3.0
1.0,1960.0,5.0,2.0,,,3.0
2.0,1923.0,2.0,1.0,,,3.0
1.0,1956.0,1.0,1.0,,611.0,3.0
2.0,1957.0,1.0,1.0,27.0,133.0,3.0
2.0,1932.0,2.0,1.0,,,3.0
1.0,1950.0,1.0,1.0,,611.0,3.0
2.0,1957.0,1.0,1.0,,611.0,3.0
2.0,1984.0,1.0,2.0,271.0,313.0,1.0
1.0,1977.0,1.0,2.0,665.0,221.0,1.0
1.0,1982.0,3.0,2.0,417.0,320.0,3.0
2.0,1987.0,3.0,1.0,333.0,252.0,3.0
1.0,2014.0,0.0,1.0,,,3.0
2.0,2016.0,0.0,1.0,,,3.0
1.0,1964.0,1.0,2.0,257.0,753.0,3.0
2.0,1985.0,1.0,2.0,,611.0,3.0
2.0,1935.0,2.0,2.0,,611.0,3.0
2.0,2005.0,0.0,2.0,,,3.0
1.0,2007.0,0.0,2.0,,,3.0
2.0,1937.0,2.0,2.0,,,3.0
1.0,1938.0,1.0,1.0,,611.0,3.0
2.0,1946.0,1.0,1.0,,611.0,3.0
2.0,1931.0,2.0,1.0,,,3.0
2.0,1957.0,2.0,1.0,111.0,941.0,3.0
2.0,1948.0,2.0,2.0,,611.0,3.0
1.0,1931.0,1.0,1.0,,,3.0
2.0,1937.0,1.0,1.0,,,3.0
1.0,1932.0,1.0,2.0,,611.0,3.0
2.0,1940.0,1.0,2.0,,611.0,3.0
2.0,1941.0,2.0,2.0,,,3.0
2.0,2002.0,0.0,2.0,,,3.0
2.0,1940.0,2.0,1.0,,,3.0
1.0,1940.0,1.0,1.0,,,3.0
2.0,1947.0,1.0,1.0,,,3.0
1.0,1944.0,1.0,1.0,,611.0,3.0
2.0,1949.0,1.0,1.0,,611.0,3.0
1.0,1933.0,1.0,1.0,,,3.0
2.0,1937.0,1.0,1.0,,,3.0
2.0,1927.0,2.0,2.0,,,3.0
1.0,1945.0,1.0,1.0,,611.0,3.0
2.0,1950.0,1.0,1.0,,611.0,3.0
1.0,1972.0,1.0,1.0,,,3.0
2.0,1990.0,1.0,1.0,167.0,991.0,3.0
2.0,1952.0,2.0,2.0,104.0,421.0,3.0
1.0,1949.0,1.0,1.0,,611.0,3.0
2.0,1957.0,1.0,1.0,,611.0,3.0
2.0,1982.0,1.0,2.0,,,3.0
1.0,1982.0,1.0,2.0,300.0,320.0,3.0
1.0,2012.0,0.0,2.0,,,3.0
2.0,2015.0,0.0,2.0,,,3.0
1.0,1935.0,1.0,2.0,,611.0,3.0
2.0,1944.0,1.0,1.0,,611.0,3.0
1.0,1932.0,2.0,2.0,,,3.0
1.0,1966.0,3.0,2.0,,991.0,3.0
2.0,1999.0,5.0,2.0,,,3.0
1.0,1936.0,1.0,2.0,,611.0,3.0
2.0,1946.0,1.0,1.0,,611.0,3.0
1.0,1980.0,1.0,1.0,,611.0,3.0
2.0,1983.0,1.0,1.0,,,3.0
1.0,2010.0,0.0,1.0,,,3.0
1.0,2011.0,0.0,1.0,,,3.0
2.0,1947.0,2.0,1.0,,,3.0
1.0,1947.0,1.0,1.0,,,3.0
2.0,1952.0,1.0,1.0,,,3.0
2.0,1934.0,2.0,2.0,,,3.0
1.0,1931.0,2.0,1.0,,,3.0
1.0,1961.0,5.0,1.0,,611.0,3.0
1.0,1960.0,3.0,2.0,,611.0,3.0
2.0,1927.0,2.0,2.0,,,3.0
1.0,1952.0,1.0,1.0,,611.0,3.0
2.0,1955.0,1.0,1.0,,611.0,3.0
1.0,1960.0,1.0,2.0,85.0,873.0,3.0
2.0,1969.0,1.0,2.0,85.0,941.0,3.0
1.0,1997.0,5.0,2.0,,,3.0
2.0,1998.0,5.0,2.0,,,3.0
1.0,2000.0,5.0,2.0,,,3.0
2.0,1949.0,2.0,1.0,,611.0,3.0
2.0,1942.0,2.0,1.0,,611.0,3.0
2.0,1931.0,2.0,1.0,,,3.0
2.0,1940.0,2.0,1.0,,611.0,3.0
2.0,1940.0,2.0,2.0,,611.0,3.0
2.0,1939.0,2.0,1.0,,611.0,3.0
2.0,1938.0,2.0,1.0,,,3.0
1.0,1967.0,3.0,2.0,,510.0,7.0
1.0,1994.0,5.0,2.0,160.0,412.0,7.0
1.0,1978.0,1.0,2.0,220.0,312.0,7.0
2.0,1977.0,1.0,2.0,297.0,247.0,7.0
1.0,2006.0,0.0,2.0,,,7.0
1.0,2008.0,0.0,2.0,,,7.0
2.0,2012.0,0.0,2.0,,,7.0
2.0,1983.0,1.0,2.0,,,7.0
2.0,1981.0,1.0,2.0,215.0,422.0,7.0
1.0,1977.0,1.0,2.0,478.0,873.0,7.0
1.0,2007.0,0.0,2.0,,,7.0
2.0,2009.0,0.0,2.0,,,7.0
2.0,1941.0,2.0,1.0,,611.0,7.0
1.0,1976.0,1.0,2.0,599.0,252.0,7.0
2.0,1977.0,1.0,2.0,541.0,252.0,7.0
1.0,2007.0,0.0,2.0,,,7.0
1.0,2009.0,0.0,2.0,,,7.0
1.0,1976.0,1.0,2.0,259.0,761.0,7.0
2.0,1978.0,1.0,2.0,,,7.0
2.0,2009.0,0.0,2.0,,,7.0
2.0,2013.0,0.0,2.0,,,7.0
1.0,1958.0,1.0,1.0,,,7.0
2.0,1958.0,1.0,1.0,,,7.0
1.0,1991.0,5.0,1.0,206.0,831.0,7.0
1.0,1984.0,1.0,1.0,209.0,312.0,7.0
2.0,1990.0,1.0,2.0,217.0,313.0,7.0
2.0,1932.0,2.0,1.0,,,7.0
2.0,1999.0,5.0,2.0,,,7.0
1.0,1954.0,5.0,2.0,,,7.0
1.0,1972.0,1.0,2.0,322.0,312.0,7.0
2.0,1972.0,1.0,2.0,200.0,421.0,7.0
1.0,1998.0,5.0,2.0,,,7.0
2.0,2002.0,0.0,2.0,,,7.0
2.0,2005.0,0.0,2.0,,,7.0
1.0,1959.0,4.0,2.0,618.0,612.0,7.0
1.0,1943.0,1.0,2.0,,,7.0
2.0,1941.0,1.0,2.0,,,7.0
2.0,1940.0,2.0,2.0,,991.0,7.0
1.0,1957.0,1.0,1.0,,873.0,7.0
2.0,1963.0,1.0,1.0,98.0,941.0,7.0
1.0,1997.0,5.0,1.0,,,7.0
1.0,1986.0,1.0,2.0,305.0,222.0,1.0
2.0,1980.0,1.0,1.0,,,1.0
2.0,2014.0,0.0,1.0,,,1.0
2.0,2016.0,0.0,1.0,,,1.0
1.0,1989.0,1.0,2.0,278.0,921.0,7.0
2.0,1988.0,1.0,2.0,,422.0,7.0
2.0,2014.0,0.0,2.0,,,7.0
2.0,2016.0,0.0,2.0,,,7.0
1.0,1962.0,1.0,1.0,583.0,311.0,7.0
2.0,1967.0,1.0,1.0,120.0,243.0,7.0
2.0,1997.0,5.0,1.0,,,7.0
2.0,1998.0,5.0,1.0,,,7.0
1.0,2006.0,0.0,1.0,,,7.0
1.0,1962.0,1.0,2.0,788.0,311.0,7.0
2.0,1964.0,1.0,1.0,274.0,421.0,7.0
1.0,1991.0,5.0,2.0,219.0,312.0,7.0
2.0,1993.0,5.0,2.0,250.0,259.0,7.0
2.0,1956.0,2.0,2.0,154.0,952.0,7.0
1.0,1983.0,5.0,2.0,,,7.0
1.0,1968.0,1.0,2.0,,761.0,7.0
2.0,1974.0,1.0,2.0,,,7.0
1.0,2009.0,0.0,2.0,,,7.0
2.0,2012.0,0.0,2.0,,,7.0
1.0,1976.0,3.0,2.0,428.0,311.0,7.0
2.0,1942.0,1.0,2.0,,,7.0
2.0,2008.0,0.0,2.0,,,7.0
1.0,1945.0,1.0,2.0,,,7.0
1.0,2011.0,0.0,2.0,,,7.0
2.0,1983.0,1.0,1.0,245.0,320.0,7.0
1.0,1982.0,1.0,1.0,413.0,411.0,7.0
1.0,1959.0,1.0,1.0,,611.0,7.0
2.0,1960.0,1.0,1.0,100.0,432.0,7.0
1.0,1989.0,5.0,2.0,200.0,246.0,1.0
2.0,1956.0,3.0,2.0,184.0,999.0,7.0
2.0,1942.0,4.0,1.0,22.0,999.0,7.0
2.0,1946.0,2.0,1.0,71.0,941.0,7.0
1.0,1939.0,1.0,2.0,,,7.0
2.0,1947.0,1.0,1.0,27.0,999.0,7.0
1.0,1973.0,3.0,2.0,200.0,873.0,7.0
2.0,2008.0,0.0,2.0,,,7.0
2.0,2010.0,0.0,2.0,,,7.0
1.0,1970.0,1.0,1.0,499.0,432.0,7.0
2.0,1971.0,1.0,1.0,,,7.0
1.0,2003.0,0.0,2.0,,,7.0
1.0,2005.0,0.0,2.0,,,7.0
1.0,1947.0,1.0,1.0,,,7.0
2.0,1950.0,1.0,1.0,,951.0,7.0
1.0,1973.0,1.0,1.0,,231.0,7.0
2.0,1973.0,1.0,1.0,191.0,399.0,7.0
2.0,2001.0,0.0,1.0,,,7.0
1.0,2006.0,0.0,1.0,,,7.0
1.0,1977.0,1.0,2.0,327.0,312.0,7.0
2.0,1977.0,1.0,2.0,124.0,254.0,7.0
1.0,2006.0,0.0,2.0,,,7.0
2.0,2006.0,0.0,2.0,,,7.0
2.0,1950.0,2.0,1.0,27.0,941.0,7.0
1.0,1971.0,5.0,1.0,130.0,941.0,7.0
1.0,1946.0,1.0,2.0,,611.0,7.0
2.0,1946.0,1.0,2.0,,611.0,7.0
1.0,1970.0,5.0,1.0,340.0,910.0,7.0
1.0,1959.0,1.0,1.0,,611.0,7.0
2.0,1962.0,1.0,1.0,274.0,710.0,7.0
1.0,1986.0,5.0,1.0,344.0,234.0,7.0
2.0,1936.0,2.0,1.0,27.0,941.0,7.0
1.0,1969.0,1.0,1.0,288.0,247.0,7.0
2.0,1969.0,1.0,1.0,,783.0,7.0
1.0,1995.0,5.0,1.0,,,7.0
2.0,1997.0,5.0,1.0,,,7.0
2.0,1938.0,2.0,1.0,27.0,941.0,7.0
1.0,1952.0,1.0,1.0,,611.0,7.0
2.0,1958.0,1.0,1.0,,611.0,7.0
1.0,1981.0,1.0,2.0,320.0,312.0,7.0
2.0,1988.0,1.0,2.0,,442.0,7.0
2.0,1930.0,2.0,1.0,,,7.0
1.0,1932.0,1.0,2.0,,,7.0
2.0,1935.0,1.0,2.0,,,7.0
1.0,1960.0,1.0,1.0,,611.0,7.0
2.0,1961.0,1.0,1.0,,611.0,7.0
1.0,1984.0,5.0,1.0,247.0,231.0,7.0
1.0,1988.0,1.0,1.0,278.0,231.0,7.0
2.0,1988.0,1.0,1.0,174.0,312.0,7.0
1.0,1955.0,1.0,2.0,,611.0,7.0
2.0,1958.0,1.0,2.0,,611.0,7.0
1.0,1980.0,5.0,2.0,,611.0,7.0
1.0,1982.0,5.0,2.0,,,7.0
1.0,1941.0,1.0,2.0,,,7.0
2.0,1944.0,1.0,1.0,,,7.0
1.0,1972.0,1.0,2.0,,611.0,7.0
2.0,1975.0,1.0,2.0,,521.0,7.0
1.0,2004.0,0.0,2.0,,,7.0
1.0,2005.0,0.0,2.0,,,7.0
2.0,2009.0,0.0,2.0,,,7.0
2.0,2012.0,0.0,2.0,,,7.0
1.0,2014.0,0.0,2.0,,,7.0
2.0,1932.0,2.0,1.0,27.0,991.0,7.0
1.0,1955.0,1.0,2.0,,611.0,7.0
2.0,1954.0,1.0,2.0,,611.0,7.0
1.0,1947.0,3.0,1.0,90.0,991.0,7.0
2.0,1944.0,2.0,1.0,,611.0,7.0
2.0,1927.0,2.0,2.0,,,7.0
1.0,1932.0,2.0,2.0,,,7.0
1.0,1973.0,1.0,2.0,,611.0,7.0
2.0,1972.0,1.0,2.0,,,7.0
1.0,2004.0,0.0,2.0,,,7.0
2.0,2006.0,0.0,2.0,,,7.0
2.0,1934.0,2.0,2.0,,,7.0
1.0,1969.0,3.0,1.0,,521.0,7.0
2.0,1994.0,5.0,2.0,270.0,254.0,7.0
1.0,2002.0,0.0,2.0,,,7.0
1.0,1969.0,5.0,2.0,,910.0,7.0
2.0,1974.0,1.0,2.0,,,7.0
1.0,1978.0,1.0,2.0,,611.0,7.0
2.0,2011.0,0.0,2.0,,,7.0
1.0,2014.0,0.0,2.0,,,7.0
2.0,1949.0,2.0,2.0,100.0,991.0,7.0
1.0,1932.0,2.0,1.0,,,7.0
2.0,1941.0,2.0,1.0,,,7.0
1.0,1970.0,1.0,1.0,,792.0,7.0
2.0,1990.0,1.0,1.0,,,7.0
2.0,2016.0,0.0,1.0,,,7.0
1.0,1939.0,1.0,2.0,,,7.0
2.0,1936.0,1.0,2.0,,,7.0
2.0,1932.0,2.0,2.0,,,7.0
2.0,1937.0,2.0,2.0,42.0,941.0,7.0
2.0,1925.0,2.0,1.0,,,7.0
2.0,1951.0,2.0,1.0,,,7.0
1.0,1946.0,1.0,1.0,,611.0,3.0
2.0,1950.0,1.0,1.0,,611.0,3.0
1.0,1933.0,1.0,2.0,,,3.0
2.0,1937.0,1.0,2.0,,,3.0
1.0,1932.0,1.0,2.0,,,3.0
2.0,1935.0,1.0,1.0,,,3.0
1.0,1952.0,1.0,1.0,250.0,942.0,4.0
2.0,1951.0,1.0,1.0,,,4.0
1.0,1980.0,1.0,1.0,251.0,247.0,2.0
2.0,1979.0,1.0,1.0,271.0,252.0,2.0
1.0,2010.0,0.0,1.0,,,2.0
2.0,2012.0,0.0,1.0,,,2.0
2.0,1965.0,1.0,1.0,,,4.0
1.0,1959.0,1.0,2.0,,,4.0
2.0,2003.0,0.0,2.0,,,4.0
1.0,1966.0,5.0,2.0,327.0,151.0,4.0
1.0,1967.0,1.0,2.0,,141.0,4.0
2.0,1977.0,1.0,2.0,247.0,313.0,4.0
1.0,2002.0,0.0,2.0,,,4.0
1.0,2005.0,0.0,2.0,,,4.0
2.0,1955.0,2.0,1.0,154.0,991.0,4.0
2.0,1934.0,2.0,2.0,,,4.0
2.0,1939.0,2.0,2.0,,611.0,4.0
1.0,1967.0,1.0,2.0,,532.0,4.0
2.0,1976.0,1.0,2.0,,532.0,4.0
2.0,1997.0,5.0,2.0,,,4.0
1.0,1960.0,1.0,2.0,209.0,743.0,6.0
2.0,1963.0,1.0,2.0,223.0,930.0,6.0
1.0,1989.0,5.0,2.0,,,6.0
2.0,1992.0,5.0,2.0,207.0,245.0,2.0
2.0,1948.0,2.0,1.0,,,1.0
1.0,1979.0,1.0,1.0,720.0,273.0,1.0
2.0,1979.0,1.0,1.0,467.0,320.0,1.0
1.0,2015.0,0.0,1.0,,,1.0
2.0,1959.0,1.0,1.0,,,2.0
1.0,1958.0,1.0,1.0,,141.0,2.0
2.0,1989.0,1.0,1.0,,,2.0
1.0,1983.0,1.0,1.0,,241.0,2.0
1.0,1947.0,1.0,1.0,201.0,942.0,1.0
2.0,1947.0,1.0,1.0,154.0,941.0,1.0
1.0,1976.0,5.0,2.0,,781.0,1.0
2.0,1979.0,1.0,2.0,208.0,286.0,4.0
1.0,1979.0,1.0,2.0,290.0,286.0,4.0
2.0,2008.0,0.0,2.0,,,4.0
1.0,2014.0,0.0,2.0,,,4.0
1.0,1969.0,1.0,2.0,,222.0,1.0
2.0,1970.0,1.0,2.0,473.0,313.0,1.0
2.0,1999.0,5.0,2.0,,,1.0
2.0,1972.0,3.0,2.0,200.0,259.0,2.0
1.0,1954.0,2.0,2.0,190.0,873.0,2.0
1.0,1981.0,5.0,2.0,,875.0,2.0
1.0,1983.0,1.0,2.0,360.0,274.0,2.0
2.0,1982.0,1.0,2.0,216.0,313.0,2.0
2.0,2007.0,0.0,2.0,,,2.0
1.0,2008.0,0.0,2.0,,,2.0
2.0,1958.0,3.0,2.0,,,2.0
2.0,1952.0,4.0,2.0,140.0,941.0,2.0
2.0,1950.0,2.0,2.0,,,2.0
2.0,1979.0,1.0,2.0,219.0,313.0,2.0
1.0,1977.0,1.0,2.0,431.0,761.0,2.0
2.0,2009.0,0.0,2.0,,,2.0
1.0,2015.0,0.0,2.0,,,2.0
1.0,1958.0,1.0,1.0,434.0,873.0,2.0
2.0,1953.0,1.0,1.0,35.0,421.0,2.0
2.0,1922.0,2.0,1.0,,,2.0
1.0,1983.0,1.0,2.0,460.0,761.0,2.0
2.0,1983.0,1.0,2.0,,,2.0
2.0,2013.0,0.0,2.0,,,2.0
1.0,2017.0,0.0,2.0,,,2.0
2.0,1981.0,1.0,2.0,,,2.0
1.0,1986.0,1.0,2.0,533.0,235.0,2.0
2.0,2016.0,0.0,2.0,,,2.0
2.0,1938.0,2.0,2.0,,,1.0
1.0,1942.0,1.0,1.0,,611.0,2.0
2.0,1947.0,1.0,1.0,,611.0,2.0
1.0,1939.0,1.0,1.0,,611.0,2.0
2.0,1938.0,1.0,1.0,,611.0,2.0
2.0,1946.0,2.0,2.0,,611.0,2.0
2.0,1932.0,1.0,1.0,,611.0,2.0
1.0,1948.0,1.0,2.0,,611.0,2.0
2.0,1951.0,1.0,2.0,,611.0,2.0
2.0,1981.0,5.0,2.0,212.0,259.0,2.0
2.0,1939.0,2.0,2.0,27.0,941.0,2.0
1.0,1947.0,1.0,1.0,,611.0,2.0
2.0,1952.0,1.0,2.0,,442.0,2.0
2.0,1939.0,2.0,1.0,,611.0,2.0
1.0,1939.0,1.0,1.0,,,2.0
2.0,1944.0,1.0,2.0,,611.0,2.0
2.0,1921.0,6.0,1.0,,,2.0
2.0,1950.0,2.0,1.0,114.0,421.0,2.0
2.0,1998.0,5.0,1.0,,,2.0
2.0,2001.0,0.0,1.0,,,2.0
1.0,1944.0,1.0,1.0,,248.0,7.0
2.0,1948.0,1.0,1.0,,,7.0
2.0,1954.0,2.0,2.0,70.0,941.0,2.0
1.0,1994.0,5.0,2.0,237.0,252.0,2.0
2.0,1968.0,5.0,2.0,180.0,314.0,6.0
1.0,1929.0,1.0,1.0,,,1.0
2.0,1937.0,1.0,2.0,,,1.0
1.0,1944.0,1.0,2.0,,,1.0
2.0,1945.0,1.0,2.0,,,1.0
1.0,1972.0,1.0,2.0,,941.0,1.0
2.0,1976.0,1.0,1.0,344.0,422.0,1.0
1.0,1964.0,1.0,2.0,500.0,821.0,1.0
2.0,1962.0,1.0,2.0,,,1.0
2.0,1997.0,5.0,2.0,,,1.0
2.0,1940.0,2.0,2.0,,,2.0
1.0,1934.0,2.0,1.0,,,1.0
2.0,1936.0,2.0,1.0,,,1.0
1.0,1985.0,5.0,1.0,302.0,432.0,1.0
1.0,1944.0,2.0,1.0,,,1.0
1.0,1950.0,1.0,2.0,,730.0,1.0
2.0,1954.0,1.0,1.0,42.0,314.0,1.0
1.0,1970.0,5.0,2.0,731.0,225.0,1.0
1.0,1972.0,1.0,1.0,,,1.0
2.0,1974.0,1.0,1.0,,,1.0
2.0,2007.0,0.0,1.0,,,1.0
1.0,2008.0,0.0,1.0,,,1.0
2.0,2012.0,0.0,1.0,,,1.0
2.0,2016.0,0.0,1.0,,,1.0
1.0,1968.0,1.0,2.0,235.0,441.0,1.0
2.0,1968.0,1.0,2.0,150.0,930.0,1.0
2.0,2009.0,0.0,2.0,,,1.0
1.0,1974.0,1.0,2.0,542.0,254.0,1.0
2.0,1979.0,1.0,2.0,,,1.0
1.0,2010.0,0.0,2.0,,,1.0
2.0,1930.0,2.0,1.0,,,1.0
2.0,1971.0,1.0,1.0,270.0,132.0,5.0
1.0,1971.0,1.0,2.0,,874.0,5.0
2.0,1995.0,5.0,2.0,,,3.0
1.0,1978.0,1.0,1.0,,875.0,5.0
2.0,1971.0,1.0,1.0,104.0,421.0,5.0
2.0,2006.0,0.0,1.0,,,5.0
1.0,1960.0,1.0,1.0,,611.0,5.0
2.0,1962.0,1.0,1.0,120.0,953.0,5.0
1.0,1995.0,5.0,2.0,,,5.0
1.0,1941.0,1.0,1.0,,,5.0
2.0,1944.0,1.0,1.0,,,5.0
2.0,1931.0,2.0,2.0,,,5.0
1.0,1935.0,1.0,1.0,,,5.0
2.0,1940.0,1.0,1.0,27.0,999.0,5.0
2.0,1933.0,2.0,1.0,,,5.0
1.0,1940.0,1.0,1.0,,,5.0
2.0,1953.0,1.0,1.0,,,5.0
1.0,1979.0,1.0,2.0,391.0,930.0,5.0
2.0,1979.0,1.0,2.0,,,5.0
1.0,1939.0,1.0,2.0,,,5.0
2.0,1950.0,1.0,2.0,27.0,952.0,5.0
2.0,1942.0,2.0,2.0,27.0,999.0,5.0
1.0,1969.0,1.0,1.0,255.0,431.0,5.0
2.0,1980.0,1.0,1.0,223.0,313.0,5.0
2.0,2004.0,0.0,1.0,,,5.0
1.0,2006.0,0.0,1.0,,,5.0
1.0,1982.0,1.0,2.0,500.0,141.0,5.0
2.0,1983.0,1.0,2.0,,,5.0
1.0,2012.0,0.0,2.0,,,5.0
1.0,2012.0,0.0,2.0,,,5.0
2.0,2017.0,0.0,2.0,,,5.0
1.0,1975.0,1.0,2.0,300.0,875.0,5.0
2.0,1983.0,1.0,2.0,,,5.0
2.0,1944.0,2.0,2.0,27.0,999.0,5.0
1.0,1964.0,4.0,2.0,,910.0,5.0
1.0,1997.0,5.0,2.0,,,5.0
2.0,1968.0,3.0,2.0,,,5.0
2.0,1991.0,5.0,2.0,180.0,259.0,5.0
1.0,1935.0,3.0,1.0,,,5.0
2.0,1943.0,3.0,2.0,,,5.0
2.0,1938.0,2.0,1.0,,,5.0
2.0,1937.0,2.0,2.0,,,5.0
1.0,1972.0,1.0,1.0,,730.0,5.0
2.0,1972.0,1.0,1.0,220.0,521.0,5.0
2.0,2004.0,0.0,1.0,,,5.0
1.0,1968.0,1.0,1.0,339.0,852.0,5.0
2.0,1968.0,1.0,1.0,,,5.0
1.0,1996.0,5.0,1.0,,,5.0
1.0,1999.0,5.0,1.0,,,5.0
2.0,1934.0,2.0,1.0,,,5.0
1.0,1943.0,2.0,2.0,,611.0,5.0
1.0,1974.0,3.0,1.0,,782.0,7.0
1.0,2003.0,0.0,1.0,,,7.0
1.0,2004.0,0.0,1.0,,,7.0
2.0,1939.0,2.0,1.0,,,7.0
1.0,1979.0,1.0,1.0,376.0,311.0,7.0
2.0,1979.0,1.0,1.0,224.0,254.0,7.0
1.0,2010.0,0.0,1.0,,,7.0
2.0,2011.0,0.0,1.0,,,7.0
1.0,2013.0,0.0,1.0,,,7.0
1.0,1939.0,1.0,2.0,,,7.0
2.0,1942.0,1.0,2.0,,,7.0
2.0,1940.0,2.0,1.0,,,7.0
1.0,1979.0,1.0,1.0,419.0,330.0,7.0
2.0,1980.0,1.0,1.0,375.0,330.0,7.0
2.0,2010.0,0.0,1.0,,,7.0
2.0,2012.0,0.0,1.0,,,7.0
2.0,2014.0,0.0,1.0,,,7.0
1.0,1973.0,1.0,2.0,807.0,510.0,7.0
2.0,1974.0,1.0,2.0,308.0,799.0,7.0
2.0,2001.0,0.0,2.0,,,7.0
2.0,1939.0,2.0,1.0,,,7.0
1.0,1936.0,1.0,2.0,,611.0,7.0
2.0,1936.0,1.0,2.0,,611.0,7.0
1.0,1947.0,1.0,2.0,,611.0,7.0
2.0,1953.0,1.0,2.0,,611.0,7.0
1.0,1939.0,1.0,1.0,,991.0,7.0
2.0,1942.0,1.0,1.0,,991.0,7.0
1.0,1957.0,1.0,2.0,,,7.0
2.0,1959.0,1.0,2.0,,951.0,7.0
2.0,1983.0,1.0,2.0,203.0,311.0,7.0
1.0,1979.0,1.0,2.0,242.0,311.0,7.0
1.0,2017.0,0.0,2.0,,,7.0
1.0,2017.0,0.0,2.0,,,7.0
2.0,1930.0,2.0,1.0,,941.0,1.0
2.0,1965.0,3.0,1.0,,,1.0
1.0,1943.0,3.0,2.0,,,5.0
2.0,1938.0,2.0,1.0,,611.0,5.0
1.0,1993.0,5.0,1.0,270.0,762.0,5.0
1.0,1937.0,2.0,2.0,,611.0,5.0
2.0,1931.0,2.0,2.0,,,5.0
2.0,1939.0,2.0,2.0,,,5.0
1.0,1965.0,5.0,1.0,,,5.0
2.0,1949.0,2.0,1.0,,611.0,5.0
2.0,1949.0,2.0,2.0,,611.0,5.0
1.0,1957.0,1.0,2.0,220.0,930.0,5.0
2.0,1961.0,1.0,2.0,417.0,311.0,5.0
2.0,1986.0,5.0,2.0,,,5.0
1.0,1991.0,5.0,2.0,200.0,441.0,5.0
1.0,1952.0,1.0,1.0,184.0,942.0,5.0
2.0,1957.0,1.0,1.0,,,5.0
2.0,1939.0,2.0,1.0,,,5.0
2.0,1951.0,2.0,1.0,,,5.0
1.0,1980.0,1.0,2.0,725.0,330.0,5.0
2.0,1980.0,1.0,2.0,,,5.0
2.0,2008.0,0.0,2.0,,,5.0
2.0,2011.0,0.0,2.0,,,5.0
1.0,1935.0,2.0,2.0,,,5.0
1.0,1946.0,1.0,2.0,,,5.0
2.0,1950.0,1.0,2.0,,,5.0
